"","ds","dep_var","competitors","season","trend","tv","paid_search","social","display","intercept","depVarHat","solID","cluster","top_sol"
"2381",2021-07-18,60305.903065899,-3261.22582499607,-1833.91276270645,5775.08767288355,372.398821860372,1523.85727874124,0,573.583339829687,46179.1195879423,49328.9081135546,"2_464_1",1,FALSE
"2382",2021-07-25,47504.8949170222,-4534.69481584433,-1786.15220044757,5807.3507325086,226.799318205215,1280.28123693639,0,1534.02998524327,46179.1195879423,48706.7338445439,"2_464_1",1,FALSE
"2383",2021-08-01,47808.3715607048,-4107.49884294567,-1731.20672167784,5839.61379213365,268.47765676228,1020.68955229599,0,1423.75655539173,46179.1195879423,48892.9515799024,"2_464_1",1,FALSE
"2384",2021-08-08,42500.1545592536,-4786.6037702819,-1669.29734825504,5871.8768517587,466.456034878602,799.183818548398,0,1358.48285586527,46179.1195879423,48219.2180304563,"2_464_1",1,FALSE
"2385",2021-08-15,50006.1224542106,-2736.46967817354,-1600.67311476825,5904.13991138374,351.010168507696,1371.18278320634,0,572.700400009259,46179.1195879423,50041.0100581076,"2_464_1",1,FALSE
"2386",2021-08-22,54656.782881295,-4355.62363352663,-1525.61006677959,5936.40297100879,275.884163534224,1870.72774435183,0,884.963971844394,46179.1195879423,49265.8647383753,"2_464_1",1,FALSE
"2387",2021-08-29,39810.7447697936,-2081.05249866983,-1444.41015041254,5968.66603063384,372.648473070473,646.156864604089,0,1633.03805884658,46179.1195879423,51274.1663660149,"2_464_1",1,FALSE
"2388",2021-09-05,48948.773261679,-2054.84128361706,-1357.39999775346,6000.92909025889,212.035818779051,1970.57236746558,0,1737.3781461287,46179.1195879423,52687.793729204,"2_464_1",1,FALSE
"2389",2021-09-12,44229.8268323258,-4039.6722365643,-1264.92961295222,6033.19214988393,323.913398772899,805.614076864979,0,1201.27539885389,46179.1195879423,49238.5127628015,"2_464_1",1,FALSE
"2390",2021-09-19,57299.7919657271,-3448.61413653609,-1167.37096430711,6065.45520950898,209.04209394355,409.576830797446,0,1397.09010366062,46179.1195879423,49644.2987250097,"2_464_1",1,FALSE
"2391",2021-09-26,57096.3858141215,-3646.29232491003,-1065.11648799758,6097.71826913403,447.513938547077,1756.57949397603,0,798.440017282549,46179.1195879423,50567.9624939744,"2_464_1",1,FALSE
"2392",2021-10-03,51910.3982144419,-2049.08443188589,-958.577509483442,6129.98132875908,439.127798773047,1438.5461030875,0,1472.36081310928,46179.1195879423,52651.4736903019,"2_464_1",1,FALSE
"2393",2021-10-10,57359.4738285004,-4527.5637716944,-848.18258892075,6162.24438838413,341.390853856873,1608.82865432304,0,1046.51309304035,46179.1195879423,49962.3502169316,"2_464_1",1,FALSE
"2394",2021-10-17,45822.7348918701,-4415.44366135098,-734.375797249971,6194.50744800917,349.582193371079,831.606228645998,0,1658.51421970033,46179.1195879423,50063.5102190679,"2_464_1",1,FALSE
"2395",2021-10-24,54966.9328310646,-1796.76270675,-617.614929890958,6226.77050763422,333.806381333706,1601.91228564037,0,1600.5342031702,46179.1195879423,53527.7653290798,"2_464_1",1,FALSE
"2396",2021-10-31,47224.1880562094,-3970.29547465184,-498.3696652303,6259.03356725927,238.725303734022,1337.82961871647,0,1186.9003199952,46179.1195879423,50732.9432577651,"2_464_1",1,FALSE
"2397",2021-11-07,51905.4439927239,-3403.78115731456,-377.119675308647,6291.29662688432,429.844341114991,2089.54236068224,0,1136.52141838049,46179.1195879423,52345.4235023811,"2_464_1",1,FALSE
"2398",2021-11-14,48766.8378165603,-4754.6024606006,-254.352696307891,6323.55968650936,412.960984494888,2143.98455542813,0,759.871314248924,46179.1195879423,50810.5409717151,"2_464_1",1,FALSE
"2399",2021-11-21,48770.0245997615,-4644.64880364812,-130.562566599809,6355.82274613441,276.127055224965,1586.73593675397,0,173.880270936716,46179.1195879423,49796.4742267444,"2_464_1",1,FALSE
"2400",2021-11-28,52819.3700101776,-3144.53980354308,-6.24724024822401,6388.08580575946,203.775426985172,541.136042779287,0,725.191901734258,46179.1195879423,50886.5217214092,"2_464_1",1,FALSE
"2401",2020-01-05,53860.7028031362,-3219.42006434529,0,2947.5100692821,408.09732155426,1144.48831085422,0,228.968597234656,45997.4501468073,47507.0943813872,"2_469_1",1,FALSE
"2402",2020-01-12,46040.4685293852,-2524.70091040349,117.111240134318,2977.28289826474,407.05200339891,1282.03210598556,0,441.748937343315,45997.4501468073,48697.9764215306,"2_469_1",1,FALSE
"2403",2020-01-19,53862.8885766267,-4117.00223076544,233.75139248416,3007.05572724739,445.177337254129,549.853425979693,0,1271.33976630824,45997.4501468073,47387.6255653155,"2_469_1",1,FALSE
"2404",2020-01-26,45818.2712154618,-2592.71915373168,349.451264247122,3036.82855623004,410.270060754709,969.40742618701,0,1849.32542017201,45997.4501468073,50020.0137206665,"2_469_1",1,FALSE
"2405",2020-02-02,47954.3511902067,-3275.52398402133,463.745444962256,3066.60138521269,334.655092537916,1935.80834746069,0,761.417771596716,45997.4501468073,49284.1542045562,"2_469_1",1,FALSE
"2406",2020-02-09,56180.1226129823,-3154.2489139572,576.174178654732,3096.37421419533,375.471860608187,2104.355706055,0,1879.95663221642,45997.4501468073,50875.5338245798,"2_469_1",1,FALSE
"2407",2020-02-16,48811.9698633671,-4092.51248734062,686.285213234946,3126.14704317798,450.355244990802,1363.36365778389,0,1674.46218591243,45997.4501468073,49205.5510045667,"2_469_1",1,FALSE
"2408",2020-02-23,54301.5670551237,-2141.41338127374,793.635619712758,3155.91987216063,418.440685892916,759.699835170681,0,757.313915375499,45997.4501468073,49741.046693846,"2_469_1",1,FALSE
"2409",2020-03-01,48689.6571190451,-3037.5660727387,897.793573908931,3185.69270114328,362.587745615384,986.472381072346,0,1889.28551336336,45997.4501468073,50281.7159891719,"2_469_1",1,FALSE
"2410",2020-03-08,42270.8343277066,-3300.86403044334,998.340093496734,3215.46553012592,340.950040849004,995.130761074501,0,1098.03403484463,45997.4501468073,49344.5065767547,"2_469_1",1,FALSE
"2411",2020-03-15,45912.0231743738,-3150.92167642624,1094.87072338633,3245.23835910857,395.15725921231,597.799765158448,0,590.249310637573,45997.4501468073,48769.8438878843,"2_469_1",1,FALSE
"2412",2020-03-22,44842.4447626788,-3304.84935047637,1186.99716267239,3275.01118809122,421.743530787661,2025.02523601834,0,1711.28836917111,45997.4501468073,51312.6662830717,"2_469_1",1,FALSE
"2413",2020-03-29,47759.5495918668,-3822.79457611921,1274.3488266004,3304.78401707387,381.625589466265,1524.92111272242,0,967.302508018448,45997.4501468073,49627.6376245695,"2_469_1",1,FALSE
"2414",2020-04-05,48429.9740823529,-2747.34080110537,1356.57433726861,3334.55684605651,288.404329285901,656.65931523001,0,921.45483075872,45997.4501468073,49807.7590043017,"2_469_1",1,FALSE
"2415",2020-04-12,49391.4289049649,-4320.80084448466,1433.34293706909,3364.32967503916,368.198431249843,753.864742640813,0,1363.70437456109,45997.4501468073,48960.0894628826,"2_469_1",1,FALSE
"2416",2020-04-19,49074.8955199453,-4586.19169824949,1504.34581918232,3394.10250402181,437.991844002982,1980.44135860902,0,1087.62968108081,45997.4501468073,49815.7696554547,"2_469_1",1,FALSE
"2417",2020-04-26,59647.0688236876,-1955.57027726604,1569.2973697732,3423.87533300446,424.506266208533,1157.45991803498,0,596.560928694585,45997.4501468073,51213.579685257,"2_469_1",1,FALSE
"2418",2020-05-03,43285.2437052267,-2278.81416296669,1627.93631689184,3453.6481619871,386.063271490157,1638.17126107007,0,742.603370820853,45997.4501468073,51567.0583661006,"2_469_1",1,FALSE
"2419",2020-05-10,48185.3597406903,-3182.28423994306,1680.02678145735,3483.42099096975,405.645928634083,2033.73557166079,0,973.931639936189,45997.4501468073,51391.9268195224,"2_469_1",1,FALSE
"2420",2020-05-17,52047.9305753863,-2657.12732696899,1725.35922609727,3513.1938199524,448.411356882764,2181.66043209642,0,1480.78321164012,45997.4501468073,52689.7308665073,"2_469_1",1,FALSE
"2421",2020-05-24,58330.5209975321,-3134.13279751825,1763.7512980256,3542.96664893505,418.223443600805,1449.39949241029,0,1875.17645167484,45997.4501468073,51912.8346839356,"2_469_1",1,FALSE
"2422",2020-05-31,50597.5274852522,-3503.03263929579,1795.04856256908,3572.73947791769,342.936248454524,1235.68613820753,0,2047.75215942522,45997.4501468073,51488.5800940855,"2_469_1",1,FALSE
"2423",2020-06-07,56377.425668337,-2335.00356412161,1819.12512439094,3602.51230690034,395.705385373481,704.007947461054,0,2004.87094642608,45997.4501468073,52188.6682932376,"2_469_1",1,FALSE
"2424",2020-06-14,42021.4631679725,-3980.1971745295,1835.88413391337,3632.28513588299,452.416507770788,898.008607292538,0,878.437161967024,45997.4501468073,49714.2845191045,"2_469_1",1,FALSE
"2425",2020-06-21,57425.7761726747,-2098.04912395147,1845.25817690133,3662.05796486564,394.22422149342,1460.88054470136,0,1580.81395919855,45997.4501468073,52842.6358900161,"2_469_1",1,FALSE
"2426",2020-06-28,46834.6868052728,-3862.54759485064,1847.20954564089,3691.83079384828,440.124482393247,2054.06148360013,0,1754.98341294406,45997.4501468073,51923.1122703833,"2_469_1",1,FALSE
"2427",2020-07-05,48784.3612493457,-2464.52745383889,1841.73039062096,3721.60362283093,385.517815972889,1290.15735776249,0,523.384392984916,45997.4501468073,51295.3162731406,"2_469_1",1,FALSE
"2428",2020-07-12,44659.6991330991,-2988.18821451695,1828.84275210854,3751.37645181358,329.789848625793,1922.03381264181,0,1883.20220895399,45997.4501468073,52724.5070064341,"2_469_1",1,FALSE
"2429",2020-07-19,50854.0852662087,-3939.24745789872,1808.59847149021,3781.14928079622,258.959374685276,1845.75892327514,0,1528.58776134468,45997.4501468073,51281.2565005001,"2_469_1",1,FALSE
"2430",2020-07-26,59134.1184093485,-3143.02765346025,1781.07898273674,3810.92210977887,307.677270881261,1872.12619206446,0,984.467175336186,45997.4501468073,51610.6942241446,"2_469_1",1,FALSE
"2431",2020-08-02,62351.701296567,-2704.74964918507,1746.39498482946,3840.69493876152,348.931238826713,2088.64663084954,0,1864.61699504815,45997.4501468073,53181.9852859376,"2_469_1",1,FALSE
"2432",2020-08-09,44723.8614068877,-2388.68050789361,1704.68599646626,3870.46776774417,306.579137849658,600.938053530262,0,1032.96958473125,45997.4501468073,51124.4101792353,"2_469_1",1,FALSE
"2433",2020-08-16,52571.6353346759,-2310.19942211692,1656.11979483828,3900.24059672682,336.463961102357,642.284539720591,0,1797.23103694011,45997.4501468073,52019.5906540185,"2_469_1",1,FALSE
"2434",2020-08-23,57069.7243678591,-2393.40883018651,1600.89174073497,3930.01342570946,249.330167864406,1123.93821319439,0,1746.82720203924,45997.4501468073,52255.0420661632,"2_469_1",1,FALSE
"2435",2020-08-30,49320.593926658,-3434.70704293179,1539.22399269224,3959.78625469211,442.076928284896,1668.14105729505,0,1386.0492576024,45997.4501468073,51558.0205944422,"2_469_1",1,FALSE
"2436",2020-09-06,49138.7090556026,-3910.97556474181,1471.36461334496,3989.55908367476,448.641946077047,1428.57088825913,0,539.395413590599,45997.4501468073,49964.006527012,"2_469_1",1,FALSE
"2437",2020-09-13,48635.911663154,-1961.33393031827,1397.5865715784,4019.3319126574,343.37984391119,1481.43219243723,0,182.060716135757,45997.4501468073,51459.907453209,"2_469_1",1,FALSE
"2438",2020-09-20,53212.2640341279,-3286.8924034198,1318.18664449269,4049.10474164005,437.995438391198,1095.07311858451,0,1229.25643224086,45997.4501468073,50840.1741187368,"2_469_1",1,FALSE
"2439",2020-09-27,57228.9592831887,-4361.30840403752,1233.48422359708,4078.8775706227,422.072185517883,1865.2210443299,0,1434.34876469323,45997.4501468073,50670.1455315306,"2_469_1",1,FALSE
"2440",2020-10-04,53610.8036562462,-3917.63224613592,1143.82003003632,4108.65039960535,396.887544106311,1122.30453735474,0,830.639483696101,45997.4501468073,49682.1198954702,"2_469_1",1,FALSE
"2441",2020-10-11,51749.405557521,-2625.38863488218,1049.55474401703,4138.42322858799,299.437660138216,1213.00059395246,0,1673.44466028516,45997.4501468073,51745.922398906,"2_469_1",1,FALSE
"2442",2020-10-18,48666.9663672751,-1986.23550989936,951.067553947559,4168.19605757064,391.404784034615,598.618206431459,0,2039.62655319683,45997.4501468073,52160.127792089,"2_469_1",1,FALSE
"2443",2020-10-25,52680.1266968425,-3467.28128382648,848.754631127213,4197.96888655329,297.25842955121,1790.11695900419,0,1652.51873119015,45997.4501468073,51316.7865004069,"2_469_1",1,FALSE
"2444",2020-11-01,47417.2350477927,-4294.16137730239,743.027536120803,4227.74171553594,306.543520968501,1234.54090355709,0,814.72319015853,45997.4501468073,49029.8656358458,"2_469_1",1,FALSE
"2445",2020-11-08,48757.0530944256,-3290.96889273288,634.311563228762,4257.51454451858,390.455184434461,503.67778932786,0,1424.76491578726,45997.4501468073,49917.2052513713,"2_469_1",1,FALSE
"2446",2020-11-15,55631.976910774,-3851.1222583902,523.044029712422,4287.28737350123,396.443631813552,398.048257824868,0,1812.07289384846,45997.4501468073,49563.2240751176,"2_469_1",1,FALSE
"2447",2020-11-22,52422.3021986684,-3225.05606553634,409.672516656131,4317.06020248388,327.654988095888,1975.40262756096,0,1775.84207960561,45997.4501468073,51578.0264956734,"2_469_1",1,FALSE
"2448",2020-11-29,51363.0248737653,-2754.97968180626,294.653068542443,4346.83303146653,295.61631890624,1299.03368307394,0,982.29686342817,45997.4501468073,50460.9034304184,"2_469_1",1,FALSE
"2449",2020-12-06,48970.2900197692,-4724.52914229541,178.448358782736,4376.60586044917,379.294998322749,1876.31314750135,0,1017.51607633772,45997.4501468073,49101.0994459056,"2_469_1",1,FALSE
"2450",2020-12-13,54953.7878983661,-4587.3127147499,61.5258285825141,4406.37868943182,448.612126991376,2073.43934011529,0,966.652769947331,45997.4501468073,49366.7461871257,"2_469_1",1,FALSE
"2451",2020-12-20,56853.2529708201,-2272.56917279281,-55.6441933720589,4436.15151841447,395.304909987986,1439.79361555278,0,1912.65045117669,45997.4501468073,51853.1372757744,"2_469_1",1,FALSE
"2452",2020-12-27,45830.3350575719,-4692.59406636915,-172.590382842707,4465.92434739712,335.18671843816,1553.62386729594,0,989.993216996801,45997.4501468073,48476.9938477234,"2_469_1",1,FALSE
"2453",2021-01-03,50411.0647689263,-4431.62940106108,-288.842315972274,4495.69717637976,334.865995064572,623.349581403892,0,1645.15881930263,45997.4501468073,48376.0500019248,"2_469_1",1,FALSE
"2454",2021-01-10,50420.2621339261,-3861.87499170907,-403.932361596093,4525.47000536241,392.084365198477,654.115325107459,0,724.51796521137,45997.4501468073,48027.8304543819,"2_469_1",1,FALSE
"2455",2021-01-17,47284.766046465,-3265.98529662071,-517.39756231959,4555.24283434506,280.308379065152,1710.97418624258,0,408.147181499395,45997.4501468073,49168.7398690192,"2_469_1",1,FALSE
"2456",2021-01-24,45241.9162839548,-3163.49198063227,-628.781496795311,4585.01566332771,423.649844969867,1428.03160021151,0,313.291147318747,45997.4501468073,48955.1649252075,"2_469_1",1,FALSE
"2457",2021-01-31,50164.7165100105,-2263.56464982598,-737.636115708275,4614.78849231035,329.816762496864,1721.83058755187,0,1854.03995898393,45997.4501468073,51516.7251826161,"2_469_1",1,FALSE
"2458",2021-02-07,53548.3312053328,-1935.95919236423,-843.523544084274,4644.561321293,392.719460956346,2101.11979760669,0,1133.34451603996,45997.4501468073,51489.7125062548,"2_469_1",1,FALSE
"2459",2021-02-14,57609.8150369262,-3136.95483003938,-946.017842671185,4674.33415027565,410.744204734046,1542.57679109403,0,1911.13310148325,45997.4501468073,50453.2657216837,"2_469_1",1,FALSE
"2460",2021-02-21,40681.1137233367,-2619.57640722683,-1044.70672130807,4704.1069792583,421.611116398581,1390.14630527847,0,1916.31825267509,45997.4501468073,50765.3496718828,"2_469_1",1,FALSE
"2461",2021-02-28,46725.6306570882,-4103.9531194354,-1139.19319738988,4733.87980824094,435.188426322471,1519.89253542068,0,1938.8908408481,45997.4501468073,49382.1554408142,"2_469_1",1,FALSE
"2462",2021-03-07,48612.9224573456,-4518.97607546058,-1229.09719275648,4763.65263722359,341.675754918877,1684.83481157236,0,1019.08474774251,45997.4501468073,48058.6248300476,"2_469_1",1,FALSE
"2463",2021-03-14,41850.8001971898,-2693.91991352162,-1314.05706258245,4793.42546620624,347.589714415016,1060.24013528929,0,348.062622861948,45997.4501468073,48538.7911094757,"2_469_1",1,FALSE
"2464",2021-03-21,46555.2326969148,-4270.2044067751,-1393.73105011756,4823.19829518889,445.467572243583,2067.11771709738,0,204.939709613699,45997.4501468073,47874.2379840582,"2_469_1",1,FALSE
"2465",2021-03-28,46328.3769750809,-2322.36931383075,-1467.79866142607,4852.97112417153,418.19287001365,1761.14961913206,0,679.215653225004,45997.4501468073,49918.8114380927,"2_469_1",1,FALSE
"2466",2021-04-04,46564.2881796375,-4083.7121214414,-1535.96195459504,4882.74395315418,333.167056281484,1613.5720614852,0,955.021332242959,45997.4501468073,48162.2804739347,"2_469_1",1,FALSE
"2467",2021-04-11,39317.0566208475,-3421.17075723708,-1597.94673822555,4912.51678213683,436.805458443896,1642.24938766599,0,1718.54647481778,45997.4501468073,49688.4507544092,"2_469_1",1,FALSE
"2468",2021-04-18,51282.4342783756,-2978.48184887503,-1653.50367438591,4942.28961111948,362.656975669069,2062.22451755529,0,1019.16126233074,45997.4501468073,49751.7969902209,"2_469_1",1,FALSE
"2469",2021-04-25,47083.0393141068,-4317.37712835829,-1702.40928159018,4972.06244010212,445.300619807021,1349.30643961687,0,1380.31703648856,45997.4501468073,48124.6502728734,"2_469_1",1,FALSE
"2470",2021-05-02,57839.9674135495,-2539.39684518959,-1744.4668337673,5001.83526908477,455.812521602216,1015.54033709279,0,1805.59239395346,45997.4501468073,49992.3669895836,"2_469_1",1,FALSE
"2471",2021-05-09,54090.7213470333,-3130.92928580877,-1779.50715160491,5031.60809806742,362.058911130455,567.306604968748,0,1735.19134292553,45997.4501468073,48783.1786664858,"2_469_1",1,FALSE
"2472",2021-05-16,42940.2740233398,-4131.19206914748,-1807.38928308442,5061.38092705006,431.627618401754,961.253266232632,0,916.761515972289,45997.4501468073,47429.8921222321,"2_469_1",1,FALSE
"2473",2021-05-23,50735.1480395792,-1879.47491994582,-1828.0010704699,5091.15375603271,405.776197323584,1772.20122431529,0,1989.20146840312,45997.4501468073,51548.3068024663,"2_469_1",1,FALSE
"2474",2021-05-30,47158.7568069399,-2885.14625550918,-1841.25960147007,5120.92658501536,325.863312115398,728.6521617243,0,570.988940078091,45997.4501468073,48017.4752887612,"2_469_1",1,FALSE
"2475",2021-06-06,54720.138684482,-1921.22589261433,-1847.11154275855,5150.69941399801,437.633343746152,1674.9279221495,0,596.107145937292,45997.4501468073,50088.4805372654,"2_469_1",1,FALSE
"2476",2021-06-13,50508.3262812275,-2042.73131787547,-1845.53335451069,5180.47224298066,389.515295689824,2112.35907576076,0,1510.62516838866,45997.4501468073,51302.157257241,"2_469_1",1,FALSE
"2477",2021-06-20,47367.2855129091,-2325.89566495523,-1836.5313850941,5210.2450719633,364.920306223771,1005.98176589364,0,404.741164973845,45997.4501468073,48820.9114058125,"2_469_1",1,FALSE
"2478",2021-06-27,52351.1090311026,-2496.81864214121,-1820.14184553196,5240.01790094595,375.036332172675,600.803509587166,0,195.940481501939,45997.4501468073,48092.2878833419,"2_469_1",1,FALSE
"2479",2021-07-04,50906.5033609862,-2577.25832383279,-1796.43066384168,5269.7907299286,391.850404813468,438.543940958809,0,1383.09700969463,45997.4501468073,49107.0432445283,"2_469_1",1,FALSE
"2480",2021-07-11,49415.2741584066,-2821.50728115923,-1765.49321983513,5299.56355891124,376.00037732379,1815.95782294799,0,1544.09997424157,45997.4501468073,50446.0713792375,"2_469_1",1,FALSE
"2481",2021-07-18,60305.903065899,-3197.79689687007,-1727.45396144691,5329.33638789389,389.747386828649,1620.7318489073,0,942.227324532807,45997.4501468073,49354.242236653,"2_469_1",1,FALSE
"2482",2021-07-25,47504.8949170222,-4446.49766330649,-1682.46590413426,5359.10921687654,289.106327995296,1402.52842720708,0,1924.53672095483,45997.4501468073,48843.7672724003,"2_469_1",1,FALSE
"2483",2021-08-01,47808.3715607048,-4027.61040133885,-1630.71001536217,5388.88204585919,296.262764540115,1173.78296287838,0,1811.80340254401,45997.4501468073,49009.860905928,"2_469_1",1,FALSE
"2484",2021-08-08,42500.1545592536,-4693.50713643772,-1572.39448664962,5418.65487484183,444.160701944763,971.25253277916,0,1748.84080624879,45997.4501468073,48314.4574395345,"2_469_1",1,FALSE
"2485",2021-08-15,50006.1224542106,-2683.24694909864,-1507.75389610535,5448.42770382448,391.654636793844,1528.87426822328,0,932.584191387056,45997.4501468073,50107.990101832,"2_469_1",1,FALSE
"2486",2021-08-22,54656.782881295,-4270.90931037938,-1437.04826482171,5478.20053280713,328.563772073778,1918.92482049405,0,1292.78607044867,45997.4501468073,49307.9677674298,"2_469_1",1,FALSE
"2487",2021-08-29,39810.7447697936,-2040.57724904043,-1360.56201092247,5507.97336178978,383.183789526082,748.63585311334,0,2017.66676636729,45997.4501468073,51253.7706576409,"2_469_1",1,FALSE
"2488",2021-09-05,48948.773261679,-2014.87582673582,-1278.60280547193,5537.74619077242,273.869543317907,2020.18389774924,0,2114.49306275584,45997.4501468073,52650.264209195,"2_469_1",1,FALSE
"2489",2021-09-12,44229.8268323258,-3961.10298264091,-1191.50033484749,5567.51901975507,338.520636078953,916.327716810467,0,1589.32422790874,45997.4501468073,49256.5384298721,"2_469_1",1,FALSE
"2490",2021-09-19,57299.7919657271,-3381.54061573784,-1099.60497455418,5597.29184873772,255.22565091678,543.237684774965,0,1786.8749265586,45997.4501468073,49698.9346675033,"2_469_1",1,FALSE
"2491",2021-09-26,57096.3858141215,-3575.37407937474,-1003.28637981585,5627.06467772037,429.37187053654,1870.47855815989,0,1188.16845539275,45997.4501468073,50533.8732494262,"2_469_1",1,FALSE
"2492",2021-10-03,51910.3982144419,-2009.23094239184,-902.931998612269,5656.83750670301,438.819826637403,1539.93436866008,0,1863.51559838039,45997.4501468073,52584.3945061841,"2_469_1",1,FALSE
"2493",2021-10-10,57359.4738285004,-4439.50531377972,-798.945513143787,5686.61033568566,386.288299617028,1694.14854827238,0,1445.55244539981,45997.4501468073,49971.5989488587,"2_469_1",1,FALSE
"2494",2021-10-17,45822.7348918701,-4329.5658737738,-691.745215992728,5716.38316466831,377.862226704172,963.429104840634,0,2040.22405988048,45997.4501468073,50074.0376131344,"2_469_1",1,FALSE
"2495",2021-10-24,54966.9328310646,-1761.8167267101,-581.76232751354,5746.15599365096,363.764397544193,1718.38472962555,0,1979.01496760356,45997.4501468073,53461.1911810079,"2_469_1",1,FALSE
"2496",2021-10-31,47224.1880562094,-3893.0755580271,-469.439261220113,5775.9288226336,289.541241579827,1455.21357104041,0,1578.60104059394,45997.4501468073,50734.2200034079,"2_469_1",1,FALSE
"2497",2021-11-07,51905.4439927239,-3337.57961164754,-355.227844147879,5805.70165161625,419.414477823374,2087.83975326623,0,1536.26929667435,45997.4501468073,52153.8678703921,"2_469_1",1,FALSE
"2498",2021-11-14,48766.8378165603,-4662.12823344661,-239.587499349389,5835.4744805989,421.993147279221,2099.68586881214,0,1151.69572923603,45997.4501468073,50604.5836399376,"2_469_1",1,FALSE
"2499",2021-11-21,48770.0245997615,-4554.31311058477,-122.983397834403,5865.24730958155,338.350686527987,1628.43764854604,0,384.834226631115,45997.4501468073,49537.0235096748,"2_469_1",1,FALSE
"2500",2021-11-28,52819.3700101776,-3083.3803500457,-5.88458738843106,5895.02013856419,256.304721223047,641.480171033701,0,1131.77122709797,45997.4501468073,50832.7614672921,"2_469_1",1,FALSE
"2501",2020-01-05,53860.7028031362,-3155.58606537453,0,2797.64589287478,2477.19842797868,545.290464032272,0,484.756030673056,43845.2670027041,46994.5717528883,"2_478_1",2,FALSE
"2502",2020-01-12,46040.4685293852,-2474.64165994996,113.836089627011,2825.90494229776,2467.77483961558,926.107055817601,0,772.632958807115,43845.2670027041,48476.8812289192,"2_478_1",2,FALSE
"2503",2020-01-19,53862.8885766267,-4035.37115718427,227.214265981185,2854.16399172074,2492.18352859035,662.919822415463,0,1645.8902489301,43845.2670027041,47692.2677031576,"2_478_1",2,FALSE
"2504",2020-01-26,45818.2712154618,-2541.31125153722,339.678457776406,2882.42304114371,2464.8388634643,847.790444133293,0,2191.0341359051,43845.2670027041,50029.7206935897,"2_478_1",2,FALSE
"2505",2020-02-02,47954.3511902067,-3210.57756806886,450.776270290486,2910.68209056669,2384.22462303911,1440.19105775469,0,1118.14566677041,43845.2670027041,48938.7091430566,"2_478_1",2,FALSE
"2506",2020-02-09,56180.1226129823,-3091.70711515407,560.060805153144,2938.94113998967,2440.78798116301,1660.86487995934,0,2221.33889483826,43845.2670027041,50575.5535886534,"2_478_1",2,FALSE
"2507",2020-02-16,48811.9698633671,-4011.36699135583,667.092458024549,2967.20018941265,2495.84473514886,1441.46309344183,0,2016.81364840882,43845.2670027041,49422.314135785,"2_478_1",2,FALSE
"2508",2020-02-23,54301.5670551237,-2098.95387712575,771.440686933135,2995.45923883562,2471.36493186684,1086.03237870119,0,1114.347761981,43845.2670027041,50184.9581238961,"2_478_1",2,FALSE
"2509",2020-03-01,48689.6571190451,-2977.33783731574,872.685744159432,3023.7182882586,2419.1456248496,1043.27399226535,0,2230.59340246276,43845.2670027041,50457.3462173841,"2_478_1",2,FALSE
"2510",2020-03-08,42270.8343277066,-3235.41517726153,970.420364699302,3051.97733768158,2400.53465832867,1007.93656407642,0,1462.60099882924,43845.2670027041,49503.3217490578,"2_478_1",2,FALSE
"2511",2020-03-15,45912.0231743738,-3088.44584940463,1064.25140451462,3080.23638710456,2458.69581862586,763.834872346849,0,935.326598551147,43845.2670027041,49059.1662344425,"2_478_1",2,FALSE
"2512",2020-03-22,44842.4447626788,-3239.32147718851,1153.8014219814,3108.49543652754,2477.24206726299,1485.95772864274,0,2059.52386762922,43845.2670027041,50890.9660475595,"2_478_1",2,FALSE
"2513",2020-03-29,47759.5495918668,-3746.99699141135,1238.71019617398,3136.75448595051,2441.1829183905,1411.15042067026,0,1335.62367089066,43845.2670027041,49661.6917033686,"2_478_1",2,FALSE
"2514",2020-04-05,48429.9740823529,-2692.8670926843,1318.6361758777,3165.01353537349,2314.97515742283,995.89344103375,0,1294.83114757249,43845.2670027041,50241.7493673,"2_478_1",2,FALSE
"2515",2020-04-12,49391.4289049649,-4235.1288939013,1393.25785350151,3193.27258479647,2436.69878851886,878.366394285851,0,1728.40136750595,43845.2670027041,49240.1350974114,"2_478_1",2,FALSE
"2516",2020-04-19,49074.8955199453,-4495.2576323946,1462.27505836372,3221.53163421945,2488.868110763,1485.75316396485,0,1459.12616796974,43845.2670027041,49467.5635055902,"2_478_1",2,FALSE
"2517",2020-04-26,59647.0688236876,-1916.79563196618,1525.41016414859,3249.79068364242,2477.08938344288,1247.44128403484,0,944.607349144681,43845.2670027041,51372.8102351513,"2_478_1",2,FALSE
"2518",2020-05-03,43285.2437052267,-2233.6303043754,1582.40920567674,3278.0497330654,2444.26129319752,1415.44087174787,0,1112.19449287239,43845.2670027041,51443.9922948886,"2_478_1",2,FALSE
"2519",2020-05-10,48185.3597406903,-3119.18656246168,1633.04290049708,3306.30878248838,2464.53544140148,1636.73182493683,0,1352.08961117882,43845.2670027041,51118.789000745,"2_478_1",2,FALSE
"2520",2020-05-17,52047.9305753863,-2604.44235276094,1677.10757119071,3334.56783191136,2493.94629585797,1760.43890691302,0,1839.69111528844,43845.2670027041,52346.5763711046,"2_478_1",2,FALSE
"2521",2020-05-24,58330.5209975321,-3071.98985693504,1714.42596467701,3362.82688133433,2470.98970215387,1538.66213290997,0,2214.76088508812,43845.2670027041,52074.9427119323,"2_478_1",2,FALSE
